Zip Code,Year,Month,ZHVI,Date,Cluster,Data_Source,ZHVI_Upper,ZHVI_Lower
19130,2012,9,282147,9/1/2012,2,Historical,282147,282147
19130,2012,10,283465,10/1/2012,2,Historical,283465,283465
19130,2012,11,284642,11/1/2012,2,Historical,284642,284642
19130,2012,12,286082,12/1/2012,2,Historical,286082,286082
19130,2013,1,287714,1/1/2013,2,Historical,287714,287714
19130,2013,2,289511,2/1/2013,2,Historical,289511,289511
19130,2013,3,291956,3/1/2013,2,Historical,291956,291956
19130,2013,4,294664,4/1/2013,2,Historical,294664,294664
19130,2013,5,297578,5/1/2013,2,Historical,297578,297578
19130,2013,6,299501,6/1/2013,2,Historical,299501,299501
19130,2013,7,301069,7/1/2013,2,Historical,301069,301069
19130,2013,8,303035,8/1/2013,2,Historical,303035,303035
19130,2013,9,305898,9/1/2013,2,Historical,305898,305898
19130,2013,10,308916,10/1/2013,2,Historical,308916,308916
19130,2013,11,311878,11/1/2013,2,Historical,311878,311878
19130,2013,12,314237,12/1/2013,2,Historical,314237,314237
19130,2014,1,316051,1/1/2014,2,Historical,316051,316051
19130,2014,2,317491,2/1/2014,2,Historical,317491,317491
19130,2014,3,318748,3/1/2014,2,Historical,318748,318748
19130,2014,4,320119,4/1/2014,2,Historical,320119,320119
19130,2014,5,321307,5/1/2014,2,Historical,321307,321307
19130,2014,6,321218,6/1/2014,2,Historical,321218,321218
19130,2014,7,320529,7/1/2014,2,Historical,320529,320529
19130,2014,8,318623,8/1/2014,2,Historical,318623,318623
19130,2014,9,316917,9/1/2014,2,Historical,316917,316917
19130,2014,10,315637,10/1/2014,2,Historical,315637,315637
19130,2014,11,315503,11/1/2014,2,Historical,315503,315503
19130,2014,12,317211,12/1/2014,2,Historical,317211,317211
19130,2015,1,319205,1/1/2015,2,Historical,319205,319205
19130,2015,2,320831,2/1/2015,2,Historical,320831,320831
19130,2015,3,322264,3/1/2015,2,Historical,322264,322264
19130,2015,4,323350,4/1/2015,2,Historical,323350,323350
19130,2015,5,324047,5/1/2015,2,Historical,324047,324047
19130,2015,6,323059,6/1/2015,2,Historical,323059,323059
19130,2015,7,322371,7/1/2015,2,Historical,322371,322371
19130,2015,8,322809,8/1/2015,2,Historical,322809,322809
19130,2015,9,324362,9/1/2015,2,Historical,324362,324362
19130,2015,10,326222,10/1/2015,2,Historical,326222,326222
19130,2015,11,327992,11/1/2015,2,Historical,327992,327992
19130,2015,12,330017,12/1/2015,2,Historical,330017,330017
19130,2016,1,331648,1/1/2016,2,Historical,331648,331648
19130,2016,2,333243,2/1/2016,2,Historical,333243,333243
19130,2016,3,333510,3/1/2016,2,Historical,333510,333510
19130,2016,4,333711,4/1/2016,2,Historical,333711,333711
19130,2016,5,333900,5/1/2016,2,Historical,333900,333900
19130,2016,6,334591,6/1/2016,2,Historical,334591,334591
19130,2016,7,334767,7/1/2016,2,Historical,334767,334767
19130,2016,8,334852,8/1/2016,2,Historical,334852,334852
19130,2016,9,335185,9/1/2016,2,Historical,335185,335185
19130,2016,10,337068,10/1/2016,2,Historical,337068,337068
19130,2016,11,338956,11/1/2016,2,Historical,338956,338956
19130,2016,12,341459,12/1/2016,2,Historical,341459,341459
19130,2017,1,342773,1/1/2017,2,Historical,342773,342773
19130,2017,2,344306,2/1/2017,2,Historical,344306,344306
19130,2017,3,345542,3/1/2017,2,Historical,345542,345542
19130,2017,4,347909,4/1/2017,2,Historical,347909,347909
19130,2017,5,350772,5/1/2017,2,Historical,350772,350772
19130,2017,6,354308,6/1/2017,2,Historical,354308,354308
19130,2017,7,357291,7/1/2017,2,Historical,357291,357291
19130,2017,8,359430,8/1/2017,2,Historical,359430,359430
19130,2017,9,361008,9/1/2017,2,Historical,361008,361008
19130,2017,10,362923,10/1/2017,2,Historical,362923,362923
19130,2017,11,365830,11/1/2017,2,Historical,365830,365830
19130,2017,12,368558,12/1/2017,2,Historical,368558,368558
19130,2018,1,370509,1/1/2018,2,Historical,370509,370509
19130,2018,2,371711,2/1/2018,2,Historical,371711,371711
19130,2018,3,372875,3/1/2018,2,Historical,372875,372875
19130,2018,4,374283,4/1/2018,2,Historical,374283,374283
19130,2018,5,375920,5/1/2018,2,Historical,375920,375920
19130,2018,6,376762,6/1/2018,2,Historical,376762,376762
19130,2018,7,376925,7/1/2018,2,Historical,376925,376925
19130,2018,8,376854,8/1/2018,2,Historical,376854,376854
19130,2018,9,376613,9/1/2018,2,Historical,376613,376613
19130,2018,10,376885,10/1/2018,2,Historical,376885,376885
19130,2018,11,377081,11/1/2018,2,Historical,377081,377081
19130,2018,12,378561,12/1/2018,2,Historical,378561,378561
19130,2019,1,379774,1/1/2019,2,Historical,379774,379774
19130,2019,2,380349,2/1/2019,2,Historical,380349,380349
19130,2019,3,379893,3/1/2019,2,Historical,379893,379893
19130,2019,4,379857,4/1/2019,2,Historical,379857,379857
19130,2019,5,379826,5/1/2019,2,Historical,379826,379826
19130,2019,6,380559,6/1/2019,2,Historical,380559,380559
19130,2019,7,381136,7/1/2019,2,Historical,381136,381136
19130,2019,8,381545,8/1/2019,2,Historical,381545,381545
19130,2019,9,381263,9/1/2019,2,Historical,381263,381263
19130,2019,10,380903,10/1/2019,2,Historical,380903,380903
19130,2019,11,381676,11/1/2019,2,Historical,381676,381676
19130,2019,12,382939,12/1/2019,2,Historical,382939,382939
19130,2020,1,385133,1/1/2020,2,Historical,385133,385133
19130,2020,2,388189,2/1/2020,2,Historical,388189,388189
19130,2020,3,391632,3/1/2020,2,Historical,391632,391632
19130,2020,4,394210,4/1/2020,2,Historical,394210,394210
19130,2020,5,394553,5/1/2020,2,Historical,394553,394553
19130,2020,6,393710,6/1/2020,2,Historical,393710,393710
19130,2020,7,392690,7/1/2020,2,Historical,392690,392690
19130,2020,8,392542,8/1/2020,2,Historical,392542,392542
19130,2020,9,393834,9/1/2020,2,Historical,393834,393834
19130,2020,10,396007,10/1/2020,2,Historical,396007,396007
19130,2020,11,398753,11/1/2020,2,Historical,398753,398753
19130,2020,12,400717,12/1/2020,2,Historical,400717,400717
19130,2021,1,401845,1/1/2021,2,Historical,401845,401845
19130,2021,2,402730,2/1/2021,2,Historical,402730,402730
19130,2021,3,404556,3/1/2021,2,Historical,404556,404556
19130,2021,4,407030,4/1/2021,2,Historical,407030,407030
19130,2021,5,409359,5/1/2021,2,Historical,409359,409359
19130,2021,6,411178,6/1/2021,2,Historical,411178,411178
19130,2021,7,412031,7/1/2021,2,Historical,412031,412031
19130,2021,8,413492,8/1/2021,2,Historical,413492,413492
19130,2021,9,413399,9/1/2021,2,Historical,413399,413399
19130,2021,10,413512,10/1/2021,2,Historical,413512,413512
19130,2021,11,413145,11/1/2021,2,Historical,413145,413145
19130,2021,12,414093,12/1/2021,2,Historical,414093,414093
19130,2022,1,414971,1/1/2022,2,Historical,414971,414971
19130,2022,2,415599,2/1/2022,2,Historical,415599,415599
19130,2022,3,416209,3/1/2022,2,Historical,416209,416209
19130,2022,4,419004,4/1/2022,2,Historical,419004,419004
19130,2022,5,422302,5/1/2022,2,Historical,422302,422302
19130,2022,6,425921,6/1/2022,2,Historical,425921,425921
19130,2022,7,426475,7/1/2022,2,Historical,426475,426475
19130,2022,8,424711,8/1/2022,2,Historical,424711,424711
19130,2022,9,420822,9/1/2022,2,Historical,420822,420822
19130,2022,10,417588,10/1/2022,2,Historical,417588,417588
19130,2022,11,415319,11/1/2022,2,Historical,415319,415319
19130,2022,12,413893,12/1/2022,2,Historical,413893,413893
19130,2023,1,412547,1/1/2023,2,Historical,412547,412547
19130,2023,2,411741,2/1/2023,2,Historical,411741,411741
19130,2023,3,411495,3/1/2023,2,Historical,411495,411495
19130,2023,4,411672,4/1/2023,2,Historical,411672,411672
19130,2023,5,412046,5/1/2023,2,Historical,412046,412046
19130,2023,6,412220,6/1/2023,2,Historical,412220,412220
19130,2023,7,412205,7/1/2023,2,Historical,412205,412205
19130,2023,8,412055,8/1/2023,2,Historical,412055,412055
19130,2023,9,411502,9/1/2023,2,Historical,411502,411502
19130,2023,10,411227,10/1/2023,2,Historical,411227,411227
19130,2023,11,410699,11/1/2023,2,Historical,410699,410699
19130,2023,12,410708,12/1/2023,2,Historical,410708,410708
19130,2024,1,410879,1/1/2024,2,Historical,410879,410879
19130,2024,2,411305,2/1/2024,2,Historical,411305,411305
19130,2024,3,412695,3/1/2024,2,Historical,412695,412695
19130,2024,4,414122,4/1/2024,2,Historical,414122,414122
19130,2024,5,415192,5/1/2024,2,Historical,415192,415192
19130,2024,6,414345,6/1/2024,2,Historical,414345,414345
19130,2024,7,413156,7/1/2024,2,Historical,413156,413156
19130,2024,8,412251,8/1/2024,2,Historical,412251,412251
19130,2024,9,413080,9/1/2024,2,Historical,413080,413080
19130,2024,10,413930,10/1/2024,2,Historical,413930,413930
19130,2024,11,415117,11/1/2024,2,Historical,415117,415117
19130,2024,12,416065,12/1/2024,2,Historical,416065,416065
19130,2025,1,417423,1/1/2025,2,Historical,417423,417423
19130,2025,2,419020,2/1/2025,2,Historical,419020,419020
19130,2025,3,420399,3/1/2025,2,Historical,420399,420399
19130,2025,4,421459,4/1/2025,2,Historical,421459,421459
19130,2025,5,421914,5/1/2025,2,Historical,421914,421914
19130,2025,6,421880,6/1/2025,2,Historical,421880,421880
19130,2025,7,421545,7/1/2025,2,Historical,421545,421545
19130,2025,8,420944,8/1/2025,2,Historical,420944,420944
19130,2025,9,420767,9/1/2025,2,Historical,420767,420767
19130,2025,10,420971,10/1/2025,2,Historical,420971,420971
19130,2025,11,421887,11/1/2025,2,Historical,421887,421887
19130,2025,12,422879,12/1/2025,2,Historical,422879,422879
19130,2026,1,423871,1/1/2026,2,Forecast,427562.7428,420179.2572
19130,2026,2,424863,2/1/2026,2,Forecast,430096.1314,419629.8686
19130,2026,3,425855,3/1/2026,2,Forecast,432279.2156,419430.7844
19130,2026,4,426847,4/1/2026,2,Forecast,434282.3251,419411.6749
19130,2026,5,427839,5/1/2026,2,Forecast,436171.2656,419506.7344
19130,2026,6,428831,6/1/2026,2,Forecast,437979.703,419682.297
19130,2026,7,429823,7/1/2026,2,Forecast,439727.5877,419918.4123
19130,2026,8,430815,8/1/2026,2,Forecast,441427.887,420202.113
19130,2026,9,431807,9/1/2026,2,Forecast,443089.5863,420524.4137
19130,2026,10,432799,10/1/2026,2,Forecast,444719.212,420878.788
19130,2026,11,433791,11/1/2026,2,Forecast,446321.6792,421260.3208
19130,2026,12,434783,12/1/2026,2,Forecast,447900.7971,421665.2029
19131,2006,1,77387,1/1/2006,0,Historical,77387,77387
19131,2006,2,77960,2/1/2006,0,Historical,77960,77960
19131,2006,3,78486,3/1/2006,0,Historical,78486,78486
19131,2006,4,79154,4/1/2006,0,Historical,79154,79154
19131,2006,5,79614,5/1/2006,0,Historical,79614,79614
19131,2006,6,80106,6/1/2006,0,Historical,80106,80106
19131,2006,7,80994,7/1/2006,0,Historical,80994,80994
19131,2006,8,81763,8/1/2006,0,Historical,81763,81763
19131,2006,9,82490,9/1/2006,0,Historical,82490,82490
19131,2006,10,82700,10/1/2006,0,Historical,82700,82700
19131,2006,11,82927,11/1/2006,0,Historical,82927,82927
19131,2006,12,83332,12/1/2006,0,Historical,83332,83332
19131,2007,1,83966,1/1/2007,0,Historical,83966,83966
19131,2007,2,84849,2/1/2007,0,Historical,84849,84849
19131,2007,3,85571,3/1/2007,0,Historical,85571,85571
19131,2007,4,85719,4/1/2007,0,Historical,85719,85719
19131,2007,5,85862,5/1/2007,0,Historical,85862,85862
19131,2007,6,86206,6/1/2007,0,Historical,86206,86206
19131,2007,7,87185,7/1/2007,0,Historical,87185,87185
19131,2007,8,88479,8/1/2007,0,Historical,88479,88479
19131,2007,9,89611,9/1/2007,0,Historical,89611,89611
19131,2007,10,90422,10/1/2007,0,Historical,90422,90422
19131,2007,11,91090,11/1/2007,0,Historical,91090,91090
19131,2007,12,91637,12/1/2007,0,Historical,91637,91637
19131,2008,1,91754,1/1/2008,0,Historical,91754,91754
19131,2008,2,91730,2/1/2008,0,Historical,91730,91730
19131,2008,3,91659,3/1/2008,0,Historical,91659,91659
19131,2008,4,92087,4/1/2008,0,Historical,92087,92087
19131,2008,5,92252,5/1/2008,0,Historical,92252,92252
19131,2008,6,92197,6/1/2008,0,Historical,92197,92197
19131,2008,7,91552,7/1/2008,0,Historical,91552,91552
19131,2008,8,90640,8/1/2008,0,Historical,90640,90640
19131,2008,9,89898,9/1/2008,0,Historical,89898,89898
19131,2008,10,89426,10/1/2008,0,Historical,89426,89426
19131,2008,11,88800,11/1/2008,0,Historical,88800,88800
19131,2008,12,87768,12/1/2008,0,Historical,87768,87768
19131,2009,1,86568,1/1/2009,0,Historical,86568,86568
19131,2009,2,85771,2/1/2009,0,Historical,85771,85771
19131,2009,3,85332,3/1/2009,0,Historical,85332,85332
19131,2009,4,85358,4/1/2009,0,Historical,85358,85358
19131,2009,5,85603,5/1/2009,0,Historical,85603,85603
19131,2009,6,85988,6/1/2009,0,Historical,85988,85988
19131,2009,7,86330,7/1/2009,0,Historical,86330,86330
19131,2009,8,86612,8/1/2009,0,Historical,86612,86612
19131,2009,9,86760,9/1/2009,0,Historical,86760,86760
19131,2009,10,86690,10/1/2009,0,Historical,86690,86690
19131,2009,11,86445,11/1/2009,0,Historical,86445,86445
19131,2009,12,85963,12/1/2009,0,Historical,85963,85963
19131,2010,1,85729,1/1/2010,0,Historical,85729,85729
19131,2010,2,85443,2/1/2010,0,Historical,85443,85443
19131,2010,3,85379,3/1/2010,0,Historical,85379,85379
19131,2010,4,85544,4/1/2010,0,Historical,85544,85544
19131,2010,5,86070,5/1/2010,0,Historical,86070,86070
19131,2010,6,86811,6/1/2010,0,Historical,86811,86811
19131,2010,7,87012,7/1/2010,0,Historical,87012,87012
19131,2010,8,86460,8/1/2010,0,Historical,86460,86460
19131,2010,9,85222,9/1/2010,0,Historical,85222,85222
19131,2010,10,83759,10/1/2010,0,Historical,83759,83759
19131,2010,11,82668,11/1/2010,0,Historical,82668,82668
19131,2010,12,81690,12/1/2010,0,Historical,81690,81690
19131,2011,1,80852,1/1/2011,0,Historical,80852,80852
19131,2011,2,80107,2/1/2011,0,Historical,80107,80107
19131,2011,3,80202,3/1/2011,0,Historical,80202,80202
19131,2011,4,80114,4/1/2011,0,Historical,80114,80114
19131,2011,5,80359,5/1/2011,0,Historical,80359,80359
19131,2011,6,79794,6/1/2011,0,Historical,79794,79794
19131,2011,7,79199,7/1/2011,0,Historical,79199,79199
19131,2011,8,78118,8/1/2011,0,Historical,78118,78118
19131,2011,9,77227,9/1/2011,0,Historical,77227,77227
19131,2011,10,76456,10/1/2011,0,Historical,76456,76456
19131,2011,11,75844,11/1/2011,0,Historical,75844,75844
19131,2011,12,75122,12/1/2011,0,Historical,75122,75122
19131,2012,1,74446,1/1/2012,0,Historical,74446,74446
19131,2012,2,73694,2/1/2012,0,Historical,73694,73694
19131,2012,3,73159,3/1/2012,0,Historical,73159,73159
19131,2012,4,72840,4/1/2012,0,Historical,72840,72840
19131,2012,5,72526,5/1/2012,0,Historical,72526,72526
19131,2012,6,72275,6/1/2012,0,Historical,72275,72275
19131,2012,7,72330,7/1/2012,0,Historical,72330,72330
19131,2012,8,72822,8/1/2012,0,Historical,72822,72822
19131,2012,9,73142,9/1/2012,0,Historical,73142,73142
19131,2012,10,72955,10/1/2012,0,Historical,72955,72955
19131,2012,11,72283,11/1/2012,0,Historical,72283,72283
19131,2012,12,71767,12/1/2012,0,Historical,71767,71767
19131,2013,1,71177,1/1/2013,0,Historical,71177,71177
19131,2013,2,70547,2/1/2013,0,Historical,70547,70547
19131,2013,3,70076,3/1/2013,0,Historical,70076,70076
19131,2013,4,70349,4/1/2013,0,Historical,70349,70349
19131,2013,5,71156,5/1/2013,0,Historical,71156,71156
19131,2013,6,72356,6/1/2013,0,Historical,72356,72356
19131,2013,7,72804,7/1/2013,0,Historical,72804,72804
19131,2013,8,73184,8/1/2013,0,Historical,73184,73184
19131,2013,9,73755,9/1/2013,0,Historical,73755,73755
19131,2013,10,74825,10/1/2013,0,Historical,74825,74825
19131,2013,11,75923,11/1/2013,0,Historical,75923,75923
19131,2013,12,76511,12/1/2013,0,Historical,76511,76511
19131,2014,1,76568,1/1/2014,0,Historical,76568,76568
19131,2014,2,76192,2/1/2014,0,Historical,76192,76192
19131,2014,3,75451,3/1/2014,0,Historical,75451,75451
19131,2014,4,75257,4/1/2014,0,Historical,75257,75257
19131,2014,5,75314,5/1/2014,0,Historical,75314,75314
19131,2014,6,75863,6/1/2014,0,Historical,75863,75863
19131,2014,7,76622,7/1/2014,0,Historical,76622,76622
19131,2014,8,77507,8/1/2014,0,Historical,77507,77507
19131,2014,9,78273,9/1/2014,0,Historical,78273,78273
19131,2014,10,78906,10/1/2014,0,Historical,78906,78906
19131,2014,11,79759,11/1/2014,0,Historical,79759,79759
19131,2014,12,80779,12/1/2014,0,Historical,80779,80779
19131,2015,1,81874,1/1/2015,0,Historical,81874,81874
19131,2015,2,83040,2/1/2015,0,Historical,83040,83040
19131,2015,3,84040,3/1/2015,0,Historical,84040,84040
19131,2015,4,84876,4/1/2015,0,Historical,84876,84876
19131,2015,5,84821,5/1/2015,0,Historical,84821,84821
19131,2015,6,84333,6/1/2015,0,Historical,84333,84333
19131,2015,7,83776,7/1/2015,0,Historical,83776,83776
19131,2015,8,83684,8/1/2015,0,Historical,83684,83684
19131,2015,9,83673,9/1/2015,0,Historical,83673,83673
19131,2015,10,83579,10/1/2015,0,Historical,83579,83579
19131,2015,11,83439,11/1/2015,0,Historical,83439,83439
19131,2015,12,84178,12/1/2015,0,Historical,84178,84178
19131,2016,1,85061,1/1/2016,0,Historical,85061,85061
19131,2016,2,85947,2/1/2016,0,Historical,85947,85947
19131,2016,3,85741,3/1/2016,0,Historical,85741,85741
19131,2016,4,84911,4/1/2016,0,Historical,84911,84911
19131,2016,5,83970,5/1/2016,0,Historical,83970,83970
19131,2016,6,83769,6/1/2016,0,Historical,83769,83769
19131,2016,7,84298,7/1/2016,0,Historical,84298,84298
19131,2016,8,85402,8/1/2016,0,Historical,85402,85402
19131,2016,9,86591,9/1/2016,0,Historical,86591,86591
19131,2016,10,88331,10/1/2016,0,Historical,88331,88331
19131,2016,11,89921,11/1/2016,0,Historical,89921,89921
19131,2016,12,91247,12/1/2016,0,Historical,91247,91247
19131,2017,1,92082,1/1/2017,0,Historical,92082,92082
19131,2017,2,92872,2/1/2017,0,Historical,92872,92872
19131,2017,3,94214,3/1/2017,0,Historical,94214,94214
19131,2017,4,95807,4/1/2017,0,Historical,95807,95807
19131,2017,5,97440,5/1/2017,0,Historical,97440,97440
19131,2017,6,98532,6/1/2017,0,Historical,98532,98532
19131,2017,7,99166,7/1/2017,0,Historical,99166,99166
19131,2017,8,99797,8/1/2017,0,Historical,99797,99797
19131,2017,9,100470,9/1/2017,0,Historical,100470,100470
19131,2017,10,101450,10/1/2017,0,Historical,101450,101450
19131,2017,11,102772,11/1/2017,0,Historical,102772,102772
19131,2017,12,104276,12/1/2017,0,Historical,104276,104276
19131,2018,1,105535,1/1/2018,0,Historical,105535,105535
19131,2018,2,106381,2/1/2018,0,Historical,106381,106381
19131,2018,3,107308,3/1/2018,0,Historical,107308,107308
19131,2018,4,108412,4/1/2018,0,Historical,108412,108412
19131,2018,5,109230,5/1/2018,0,Historical,109230,109230
19131,2018,6,109123,6/1/2018,0,Historical,109123,109123
19131,2018,7,108642,7/1/2018,0,Historical,108642,108642
19131,2018,8,108261,8/1/2018,0,Historical,108261,108261
19131,2018,9,108589,9/1/2018,0,Historical,108589,108589
19131,2018,10,109353,10/1/2018,0,Historical,109353,109353
19131,2018,11,110129,11/1/2018,0,Historical,110129,110129
19131,2018,12,111505,12/1/2018,0,Historical,111505,111505
19131,2019,1,113269,1/1/2019,0,Historical,113269,113269
19131,2019,2,115693,2/1/2019,0,Historical,115693,115693
19131,2019,3,117208,3/1/2019,0,Historical,117208,117208
19131,2019,4,118152,4/1/2019,0,Historical,118152,118152
19131,2019,5,118481,5/1/2019,0,Historical,118481,118481
19131,2019,6,119121,6/1/2019,0,Historical,119121,119121
19131,2019,7,119573,7/1/2019,0,Historical,119573,119573
19131,2019,8,120244,8/1/2019,0,Historical,120244,120244
19131,2019,9,121010,9/1/2019,0,Historical,121010,121010
19131,2019,10,122161,10/1/2019,0,Historical,122161,122161
19131,2019,11,123770,11/1/2019,0,Historical,123770,123770
19131,2019,12,125759,12/1/2019,0,Historical,125759,125759
19131,2020,1,127972,1/1/2020,0,Historical,127972,127972
19131,2020,2,129844,2/1/2020,0,Historical,129844,129844
19131,2020,3,131617,3/1/2020,0,Historical,131617,131617
19131,2020,4,133356,4/1/2020,0,Historical,133356,133356
19131,2020,5,134362,5/1/2020,0,Historical,134362,134362
19131,2020,6,133768,6/1/2020,0,Historical,133768,133768
19131,2020,7,132715,7/1/2020,0,Historical,132715,132715
19131,2020,8,132406,8/1/2020,0,Historical,132406,132406
19131,2020,9,134030,9/1/2020,0,Historical,134030,134030
19131,2020,10,136626,10/1/2020,0,Historical,136626,136626
19131,2020,11,140065,11/1/2020,0,Historical,140065,140065
19131,2020,12,143541,12/1/2020,0,Historical,143541,143541
19131,2021,1,146655,1/1/2021,0,Historical,146655,146655
19131,2021,2,149223,2/1/2021,0,Historical,149223,149223
19131,2021,3,151721,3/1/2021,0,Historical,151721,151721
19131,2021,4,153907,4/1/2021,0,Historical,153907,153907
19131,2021,5,156207,5/1/2021,0,Historical,156207,156207
19131,2021,6,157452,6/1/2021,0,Historical,157452,157452
19131,2021,7,157555,7/1/2021,0,Historical,157555,157555
19131,2021,8,155864,8/1/2021,0,Historical,155864,155864
19131,2021,9,153124,9/1/2021,0,Historical,153124,153124
19131,2021,10,150614,10/1/2021,0,Historical,150614,150614
19131,2021,11,149110,11/1/2021,0,Historical,149110,149110
19131,2021,12,148845,12/1/2021,0,Historical,148845,148845
19131,2022,1,150034,1/1/2022,0,Historical,150034,150034
19131,2022,2,152163,2/1/2022,0,Historical,152163,152163
19131,2022,3,155010,3/1/2022,0,Historical,155010,155010
19131,2022,4,157611,4/1/2022,0,Historical,157611,157611
19131,2022,5,160177,5/1/2022,0,Historical,160177,160177
19131,2022,6,162174,6/1/2022,0,Historical,162174,162174
19131,2022,7,162317,7/1/2022,0,Historical,162317,162317
19131,2022,8,160503,8/1/2022,0,Historical,160503,160503
19131,2022,9,158260,9/1/2022,0,Historical,158260,158260
19131,2022,10,157414,10/1/2022,0,Historical,157414,157414
19131,2022,11,157513,11/1/2022,0,Historical,157513,157513
19131,2022,12,156620,12/1/2022,0,Historical,156620,156620
19131,2023,1,154396,1/1/2023,0,Historical,154396,154396
19131,2023,2,151509,2/1/2023,0,Historical,151509,151509
19131,2023,3,149552,3/1/2023,0,Historical,149552,149552
19131,2023,4,148795,4/1/2023,0,Historical,148795,148795
19131,2023,5,149002,5/1/2023,0,Historical,149002,149002
19131,2023,6,149419,6/1/2023,0,Historical,149419,149419
19131,2023,7,149561,7/1/2023,0,Historical,149561,149561
19131,2023,8,149342,8/1/2023,0,Historical,149342,149342
19131,2023,9,148469,9/1/2023,0,Historical,148469,148469
19131,2023,10,147275,10/1/2023,0,Historical,147275,147275
19131,2023,11,145749,11/1/2023,0,Historical,145749,145749
19131,2023,12,145114,12/1/2023,0,Historical,145114,145114
19131,2024,1,145410,1/1/2024,0,Historical,145410,145410
19131,2024,2,146183,2/1/2024,0,Historical,146183,146183
19131,2024,3,146997,3/1/2024,0,Historical,146997,146997
19131,2024,4,147939,4/1/2024,0,Historical,147939,147939
19131,2024,5,149198,5/1/2024,0,Historical,149198,149198
19131,2024,6,149841,6/1/2024,0,Historical,149841,149841
19131,2024,7,149490,7/1/2024,0,Historical,149490,149490
19131,2024,8,148533,8/1/2024,0,Historical,148533,148533
19131,2024,9,148139,9/1/2024,0,Historical,148139,148139
19131,2024,10,148555,10/1/2024,0,Historical,148555,148555
19131,2024,11,149739,11/1/2024,0,Historical,149739,149739
19131,2024,12,151600,12/1/2024,0,Historical,151600,151600
19131,2025,1,153179,1/1/2025,0,Historical,153179,153179
19131,2025,2,153798,2/1/2025,0,Historical,153798,153798
19131,2025,3,153609,3/1/2025,0,Historical,153609,153609
19131,2025,4,153247,4/1/2025,0,Historical,153247,153247
19131,2025,5,153250,5/1/2025,0,Historical,153250,153250
19131,2025,6,153590,6/1/2025,0,Historical,153590,153590
19131,2025,7,154503,7/1/2025,0,Historical,154503,154503
19131,2025,8,155923,8/1/2025,0,Historical,155923,155923
19131,2025,9,157326,9/1/2025,0,Historical,157326,157326
19131,2025,10,158022,10/1/2025,0,Historical,158022,158022
19131,2025,11,158325,11/1/2025,0,Historical,158325,158325
19131,2025,12,158662,12/1/2025,0,Historical,158662,158662
19131,2026,1,158786.0361,1/1/2026,0,Forecast,161630.0217,155942.0504
19131,2026,2,158866.8597,2/1/2026,0,Forecast,162890.9101,154842.8094
19131,2026,3,158938.9152,3/1/2026,0,Forecast,163869.5855,154008.2449
19131,2026,4,159009.1915,4/1/2026,0,Forecast,164705.1565,153313.2264
19131,2026,5,159079.1067,5/1/2026,0,Forecast,165450.1894,152708.0241
19131,2026,6,159148.9487,6/1/2026,0,Forecast,166131.1842,152166.7132
19131,2026,7,159218.7759,7/1/2026,0,Forecast,166763.7611,151673.7907
19131,2026,8,159288.6,8/1/2026,0,Forecast,167358.0658,151219.1343
19131,2026,9,159358.4236,9/1/2026,0,Forecast,167921.1363,150795.7108
19131,2026,10,159428.247,10/1/2026,0,Forecast,168458.0934,150398.4005
19131,2026,11,159498.0703,11/1/2026,0,Forecast,168972.8009,150023.3397
19131,2026,12,159567.8937,12/1/2026,0,Forecast,169468.2592,149667.5282
19132,2006,1,37733,1/1/2006,3,Historical,37733,37733
19132,2006,2,38001,2/1/2006,3,Historical,38001,38001
19132,2006,3,38042,3/1/2006,3,Historical,38042,38042
19132,2006,4,38132,4/1/2006,3,Historical,38132,38132
19132,2006,5,37856,5/1/2006,3,Historical,37856,37856
19132,2006,6,38179,6/1/2006,3,Historical,38179,38179
19132,2006,7,38449,7/1/2006,3,Historical,38449,38449
19132,2006,8,38815,8/1/2006,3,Historical,38815,38815
19132,2006,9,38891,9/1/2006,3,Historical,38891,38891
19132,2006,10,39505,10/1/2006,3,Historical,39505,39505
19132,2006,11,40058,11/1/2006,3,Historical,40058,40058
19132,2006,12,40421,12/1/2006,3,Historical,40421,40421
19132,2007,1,40685,1/1/2007,3,Historical,40685,40685
19132,2007,2,41102,2/1/2007,3,Historical,41102,41102
19132,2007,3,41646,3/1/2007,3,Historical,41646,41646
19132,2007,4,41918,4/1/2007,3,Historical,41918,41918
19132,2007,5,42191,5/1/2007,3,Historical,42191,42191
19132,2007,6,42537,6/1/2007,3,Historical,42537,42537
19132,2007,7,43256,7/1/2007,3,Historical,43256,43256
19132,2007,8,43962,8/1/2007,3,Historical,43962,43962
19132,2007,9,44092,9/1/2007,3,Historical,44092,44092
19132,2007,10,43899,10/1/2007,3,Historical,43899,43899
19132,2007,11,43753,11/1/2007,3,Historical,43753,43753
19132,2007,12,43942,12/1/2007,3,Historical,43942,43942
19132,2008,1,44144,1/1/2008,3,Historical,44144,44144
19132,2008,2,44080,2/1/2008,3,Historical,44080,44080
19132,2008,3,43861,3/1/2008,3,Historical,43861,43861
19132,2008,4,43571,4/1/2008,3,Historical,43571,43571
19132,2008,5,43248,5/1/2008,3,Historical,43248,43248
19132,2008,6,42952,6/1/2008,3,Historical,42952,42952
19132,2008,7,42150,7/1/2008,3,Historical,42150,42150
19132,2008,8,41070,8/1/2008,3,Historical,41070,41070
19132,2008,9,39858,9/1/2008,3,Historical,39858,39858
19132,2008,10,38978,10/1/2008,3,Historical,38978,38978
