['Modeling Data Forecast Input Rev9.csv', '466566.1882845189']
['Modeling Data Forecast Input Rev9.csv', '467174.71966527204']
['Modeling Data Forecast Input Rev9.csv', '467783.2510460252']
['Modeling Data Forecast Input Rev9.csv', '468391.78242677834']
['Modeling Data Forecast Input Rev9.csv', '469000.3138075315']
['Modeling Data Forecast Input Rev9.csv', '469608.84518828464']
['Modeling Data Forecast Input Rev9.csv', '470217.3765690378']
['Modeling Data Forecast Input Rev9.csv', '255493.07949790795']
['Modeling Data Forecast Input Rev9.csv', '255999.1589958159']
['Modeling Data Forecast Input Rev9.csv', '256505.23849372385']
['Modeling Data Forecast Input Rev9.csv', '257011.3179916318']
['Modeling Data Forecast Input Rev9.csv', '257517.39748953976']
['Modeling Data Forecast Input Rev9.csv', '258023.4769874477']
['Modeling Data Forecast Input Rev9.csv', '258529.55648535566']
['Modeling Data Forecast Input Rev9.csv', '259035.6359832636']
['Modeling Data Forecast Input Rev9.csv', '259541.71548117156']
['Modeling Data Forecast Input Rev9.csv', '260047.7949790795']
['Modeling Data Forecast Input Rev9.csv', '260553.87447698746']
['Modeling Data Forecast Input Rev9.csv', '261059.9539748954']
['Modeling Data Forecast Input Rev9.csv', '221564.57993071218']
['Modeling Data Forecast Input Rev9.csv', '221239.63887690776']
['Modeling Data Forecast Input Rev9.csv', '220914.87171013418']
['Modeling Data Forecast Input Rev9.csv', '220590.12498716248']
['Modeling Data Forecast Input Rev9.csv', '220265.38066775724']
['Modeling Data Forecast Input Rev9.csv', '219940.63663093798']
['Modeling Data Forecast Input Rev9.csv', '219615.8926273422']
['Modeling Data Forecast Input Rev9.csv', '219291.14862765247']
['Modeling Data Forecast Input Rev9.csv', '218966.40462842197']
['Modeling Data Forecast Input Rev9.csv', '218641.66062924545']
['Modeling Data Forecast Input Rev9.csv', '218316.9166300753']
['Modeling Data Forecast Input Rev9.csv', '217992.17263090593']
['Modeling Data Forecast Input Rev9.csv', '233960.48990276977']
['Modeling Data Forecast Input Rev9.csv', '233874.59705164348']
['Modeling Data Forecast Input Rev9.csv', '233788.20900326275']
['Modeling Data Forecast Input Rev9.csv', '233701.77539821612']
['Modeling Data Forecast Input Rev9.csv', '233615.33760209254']
['Modeling Data Forecast Input Rev9.csv', '233528.8994204024']
['Modeling Data Forecast Input Rev9.csv', '233442.4612032413']
['Modeling Data Forecast Input Rev9.csv', '233356.022982817']
['Modeling Data Forecast Input Rev9.csv', '233269.58476209248']
['Modeling Data Forecast Input Rev9.csv', '233183.14654134033']
['Modeling Data Forecast Input Rev9.csv', '233096.70832058566']
['Modeling Data Forecast Input Rev9.csv', '233010.27009983076']
['Modeling Data Forecast Input Rev9.csv', '197270.7740585774']
['Modeling Data Forecast Input Rev9.csv', '197709.5481171548']
['Modeling Data Forecast Input Rev9.csv', '198148.3221757322']
['Modeling Data Forecast Input Rev9.csv', '198587.0962343096']
['Modeling Data Forecast Input Rev9.csv', '199025.870292887']
['Modeling Data Forecast Input Rev9.csv', '199464.6443514644']
['Modeling Data Forecast Input Rev9.csv', '199903.4184100418']
['Modeling Data Forecast Input Rev9.csv', '200342.1924686192']
['Modeling Data Forecast Input Rev9.csv', '200780.9665271966']
['Modeling Data Forecast Input Rev9.csv', '201219.740585774']
['Modeling Data Forecast Input Rev9.csv', '201658.5146443514']
['Modeling Data Forecast Input Rev9.csv', '202097.2887029288']
['Modeling Data Forecast Input Rev9.csv', '316806.02133638744']
['Modeling Data Forecast Input Rev9.csv', '316462.57982543635']
['Modeling Data Forecast Input Rev9.csv', '316119.1588926223']
['Modeling Data Forecast Input Rev9.csv', '315775.73874814966']
['Modeling Data Forecast Input Rev9.csv', '315432.3186338782']
['Modeling Data Forecast Input Rev9.csv', '315088.89852076373']
['Modeling Data Forecast Input Rev9.csv', '314745.47840769356']
['Modeling Data Forecast Input Rev9.csv', '314402.0582946251']
['Modeling Data Forecast Input Rev9.csv', '314058.63818155666']
['Modeling Data Forecast Input Rev9.csv', '313715.2180684883']
['Modeling Data Forecast Input Rev9.csv', '313371.7979554199']
['Modeling Data Forecast Input Rev9.csv', '313028.37784235156']
['Modeling Data Forecast Input Rev9.csv', '215307.54339593847']
['Modeling Data Forecast Input Rev9.csv', '215657.34127592065']
['Modeling Data Forecast Input Rev9.csv', '216007.02399274937']
['Modeling Data Forecast Input Rev9.csv', '216356.69911150838']
['Modeling Data Forecast Input Rev9.csv', '216706.37372897283']
['Modeling Data Forecast Input Rev9.csv', '217056.04831336357']
['Modeling Data Forecast Input Rev9.csv', '217405.72289557222']
['Modeling Data Forecast Input Rev9.csv', '217755.3974776369']
['Modeling Data Forecast Input Rev9.csv', '218105.07205969212']
['Modeling Data Forecast Input Rev9.csv', '218454.74664174666']
['Modeling Data Forecast Input Rev9.csv', '218804.4212238012']
['Modeling Data Forecast Input Rev9.csv', '219154.09580585573']
['Modeling Data Forecast Input Rev9.csv', '312915.2214802481']
['Modeling Data Forecast Input Rev9.csv', '312660.6954036071']
['Modeling Data Forecast Input Rev9.csv', '312406.18153184315']
['Modeling Data Forecast Input Rev9.csv', '312151.6682501489']
['Modeling Data Forecast Input Rev9.csv', '311897.15499698266']
['Modeling Data Forecast Input Rev9.csv', '311642.6417451957']
['Modeling Data Forecast Input Rev9.csv', '311388.1284934755']
['Modeling Data Forecast Input Rev9.csv', '311133.61524175847']
['Modeling Data Forecast Input Rev9.csv', '310879.1019900416']
['Modeling Data Forecast Input Rev9.csv', '310624.58873832476']
['Modeling Data Forecast Input Rev9.csv', '310370.0754866079']
['Modeling Data Forecast Input Rev9.csv', '310115.56223489105']
